id_funcionario,nome_completo,sexo,data_nascimento,estado,area,nivel,salario,data_admissao,data_desligamento,motivo_desligamento,nota_comunicacao,nota_trabalho_equipe,nota_organizacao,nota_lideranca,nota_iniciativa,avaliacao_geral,horas_extras,ferias_acumuladas
365,Rodrigo Funcke,Masculino,1965-01-01,GO,Logística,Analista,3212.363021913916,2004-02-02,NA,NA,7.947543651796877,6.261457979679108,9.194434880279005,6.309116700431332,7.0914174215868115,6.861991940794672,42,23
366,Roberto Suzano,Masculino,1987-03-18,PE,Comercial,Coordenador,5154.435731237754,2018-11-18,2019-12-31,Desempenho,8.047732844948769,6.226957800798118,9.319132891483605,9.062202052446082,9.12918617296964,8.175600041071055,68,14
367,Wesley Oliveira Baptista,Feminino,1997-08-02,SC,Logística,Analista,4172.038463875651,2014-06-10,2019-12-31,Término de contrato,6.875489570200443,7.261215757578611,6.653897190466523,7.70592727814801,9.277952351607382,7.534721794663906,74,13
368,Felipe Carvalho,Masculino,1973-07-21,PE,TI,Coordenador,7736.693813465536,2000-07-25,NA,NA,8.443760007619858,7.266865083016455,8.447086500935256,9.815074889920652,9.764268396422267,9.00457680024819,77,24
369,João Monteiro,Masculino,1969-03-23,GO,Administrativo,Gerente,13979.396363720298,2010-09-11,2014-09-11,Pedido do funcionário,8.555958519689739,7.46532247774303,8.538316445425153,9.482896366389468,9.805145530030131,8.731402742458167,14,25
370,Wesley Oliveira Baptista,Feminino,1979-07-23,PE,Comercial,Coordenador,5432.679000776261,2000-01-05,NA,NA,8.661868619732559,6.474381091073155,6.802660849876702,7.359797980170697,6.44217395875603,7.764386988766241,24,31
371,Livia Mello,Feminino,1974-06-28,SC,Financeiro,Coordenador,6373.025111621246,2018-04-09,NA,NA,6.531580802053213,8.862337155267596,8.294380431994796,5.7642350369133055,7.937975988723338,6.858168550689831,15,31
372,Gabriela Costa,Feminino,1996-08-21,DF,TI,Analista,2802.499976940453,2015-03-22,NA,NA,6.570344300940633,8.158468596637249,9.19080229010433,6.247072572587058,6.568532614968717,7.624481743094302,32,13
373,Fernanda de Oliveira Netto,Masculino,1969-11-27,MG,Administrativo,Estagiário,1424.7656882274896,2017-04-02,NA,NA,9.998862063512206,8.328568544238806,8.224575514905155,7.302838813047856,7.480848697945476,8.72547213775729,46,29
374,Mariana Lima,Feminino,1974-06-26,RS,RH,Estagiário,1456.0375662054867,2005-06-16,NA,NA,7.017163215205073,9.609167380258441,6.8918492160737514,7.919597874861211,9.295706442557275,8.40182940018206,44,7
375,Aline de Souza,Masculino,1996-07-15,SP,TI,Analista,3355.32561969012,2013-10-07,NA,NA,6.868312941864133,6.896192750893533,6.128023666329682,6.573508286383003,8.937457776628435,7.016180517067176,35,22
376,Wesley Oliveira Baptista,Feminino,1984-10-04,SC,RH,Analista,3391.1854666657746,2001-03-26,NA,NA,8.684185254387558,9.336348625831306,8.763695375993848,6.075668251141906,9.856548766605556,8.290604310916901,37,0
377,Patricia Rodrigues,Feminino,1980-11-16,PR,Comercial,Estagiário,1715.1668429374695,2010-10-31,NA,NA,7.5555752301588655,9.208252833224833,8.258049760945141,9.606010031420738,7.807946686632931,7.782361445735386,32,24
378,Felipe Carvalho,Masculino,1991-02-21,RJ,Financeiro,Analista,2656.1894132755697,2017-05-17,2018-09-29,Outros,8.283865843899548,6.770925933495164,9.726796084083617,9.186631210613996,7.192220485769212,7.460258560039367,23,9
379,Felipe Carvalho,Feminino,1990-03-07,RS,Financeiro,Analista,3179.649641737342,2007-01-01,2010-01-19,Término de contrato,6.438318954780698,9.560043104924262,7.24377229064703,9.865277669159696,8.021742816083133,8.57514107971465,25,19
380,Manuela Abreu Braga Martins,Feminino,1977-04-17,MG,Logística,Coordenador,7042.127144522965,2006-07-08,2014-02-13,Reestruturação,9.182505236938596,6.066965146921575,7.834994752891362,5.681344466283917,6.672356900759041,6.928570265193813,23,23
381,João Monteiro,Feminino,1997-10-05,MG,Financeiro,Coordenador,5614.401907427236,2014-03-30,NA,NA,7.4901002664119005,6.401500020176172,6.963133256882429,8.458602580940351,8.398247873410583,6.785169435652666,30,5
382,Ana Fernandes Filardi,Masculino,1971-03-19,ES,Financeiro,Coordenador,7497.717654332519,2012-01-05,2019-10-26,Desempenho,9.339043414220214,7.67449907399714,9.258133026771247,9.934260606532916,8.75106757786125,9.249090432754546,12,29
383,Gabriel Mesquita,Masculino,1990-02-20,SP,Administrativo,Analista,3861.15380236879,2000-11-10,2003-12-18,Desempenho,9.934356112964451,8.291990519501269,6.473126478493214,7.632174172904342,9.448138480074704,8.750760551047476,65,31
384,Manuela Abreu Braga Martins,Feminino,1972-07-15,SC,Logística,Gerente,10337.992415763438,2004-06-18,2011-06-12,Outros,8.22918649110943,6.536878963932395,7.205297383479774,9.081045797793195,9.640418173745275,7.0630637743600975,79,23
385,Andre Ribeiro da Costa,Feminino,1976-03-13,PR,TI,Analista,4317.152993753552,2014-01-23,2015-06-10,Desempenho,7.3976721893996,6.9076833706349134,6.509658103808761,9.570348587585613,6.573239855468273,8.310829814543357,14,8
386,Cynthia Ribeiro,Masculino,1977-01-16,RJ,Logística,Gerente,11382.989221718162,2008-08-24,NA,NA,9.853932552039623,7.166115225292742,9.263406194746494,6.719709192402661,7.136800072155893,8.645535396138357,65,5
387,Aline de Souza,Feminino,1965-03-12,RS,Operações,Analista,3692.9725725203753,2013-11-19,NA,NA,8.916546457447112,7.086177916266024,6.7955479910597205,6.61089337663725,7.318057085387409,6.712314749382484,42,5
388,Gabriela Costa,Masculino,1994-12-17,PE,RH,Estagiário,1678.4307409543544,2001-09-08,2006-03-29,Reestruturação,8.24402355775237,8.500416561961174,8.377963760867715,5.967576856492087,8.196700881235301,7.455225814637112,41,16
389,Isamij Jacques Gamboa,Masculino,1986-06-21,SP,Operações,Coordenador,6805.132049601525,2015-10-22,NA,NA,6.694661078043282,8.650829829275608,9.575197976082563,7.386720688082278,8.903413548134267,8.346339365596991,41,19
390,Nathália Fernandes de Araújo,Masculino,1991-06-27,PR,Comercial,Coordenador,5498.226331546903,2000-05-18,NA,NA,8.567283273674548,7.864459905773401,6.776789128780365,9.087076054420322,7.3648910401389,8.11430585889803,49,24
391,Aline de Souza,Masculino,1981-10-25,PR,Financeiro,Estagiário,1309.4205841887742,2000-02-23,NA,NA,9.752080506645143,9.200255922041833,9.026096198707819,9.265967389801517,6.064104575663805,8.066434311917707,42,28
392,Roberto Suzano,Masculino,1985-08-24,DF,TI,Analista,3622.799762059003,2005-12-20,NA,NA,8.667341120541096,9.95327981095761,7.68063984811306,9.553679702803493,9.139865661039948,8.68040873833586,23,15
393,Carlos Alberto Souza,Masculino,1969-10-09,GO,RH,Analista,3388.416022527963,2008-10-02,NA,NA,8.72093366831541,8.59234216529876,8.43311009556055,7.710476317442954,9.609665191732347,10,43,31
394,Pedro da Silva,Masculino,1969-11-24,MG,Logística,Analista,3627.688067033887,2017-08-21,NA,NA,6.508654595352709,8.03643664624542,9.491896607913077,5.062772933160886,8.10789197217673,7.910279636885912,57,16
395,Nicole Vaz,Masculino,1971-09-17,SP,TI,Analista,3391.7326061055064,2011-12-12,NA,NA,6.9472011141479015,7.185514993965626,9.827853475697339,6.586231834953651,7.033194274641573,8.211268132094087,35,5
396,Fernanda de Oliveira Netto,Masculino,1984-07-01,ES,RH,Analista,4390.493531245738,2008-08-07,NA,NA,8.22337650321424,9.428872617892921,6.880674270913005,9.857285117032006,9.211646176874638,8.32365852042535,16,27
397,Roberto Suzano,Feminino,1969-07-04,GO,TI,Gerente,10182.655805256218,2011-08-29,2014-12-24,Término de contrato,8.364498587325215,9.482804807834327,9.786111460067332,7.866900664521381,6.592635426670313,8.264773827636114,7,26
398,Cynthia Ribeiro,Masculino,1970-04-26,RJ,TI,Analista,3154.935337137431,2004-03-30,NA,NA,7.497163594700396,6.616180159151554,7.647500277496874,6.485402282560244,8.014968032948673,6.576553948300024,52,21
399,Carlos Alberto Souza,Feminino,1997-12-28,ES,Administrativo,Analista,3570.833003614098,2001-12-18,NA,NA,7.397714231163263,9.395752343349159,9.266906577162445,6.636043736943975,8.266166815534234,8.373735381600284,39,25
400,Pedro da Silva,Masculino,1966-03-11,GO,Logística,Coordenador,7936.002958100289,2007-10-03,NA,NA,8.316310167312622,7.6501346211880445,6.883271696045995,5.685123722068965,8.366598357446492,7.355163224430142,28,34
401,Nathália Fernandes de Araújo,Masculino,1992-07-08,GO,Comercial,Coordenador,5490.260723978281,2007-09-12,NA,NA,8.77808681409806,6.644951996393502,6.473268054425716,9.846262143692002,9.949004553258419,9.494224435342758,45,17
402,Yuri Cruz,Feminino,1980-01-05,PR,Financeiro,Analista,2510.8021441847086,2018-06-01,NA,NA,7.974581782706082,9.14284913893789,8.584673771634698,7.696028567152098,9.262797111645341,8.373104408918321,26,30
403,Bernard Mello,Feminino,1997-05-20,SC,Logística,Analista,4005.6499633938074,2008-03-27,2008-08-20,Outros,6.836574112065136,8.491694724187255,9.696330059319735,6.753884959034622,7.002808461897075,7.761610650885717,38,14
404,Samantha de Oliveira Pereira,Masculino,1983-09-30,RS,RH,Analista,3032.970135565847,2003-11-02,NA,NA,7.367039130069315,9.00309028942138,8.734456675127149,6.739496532827616,6.943199374713004,7.286863505843753,46,34
405,Bernard Mello,Masculino,1976-03-12,BA,Logística,Analista,4311.709813307971,2002-07-02,NA,NA,8.713580707088113,6.492370647378266,7.6796354642137885,9.13293362595141,6.270029195584357,7.772880883348479,0,18
406,Mariana Lima,Masculino,1987-11-18,RS,Administrativo,Gerente,12688.032858073711,2008-08-04,2010-09-04,Desempenho,6.483006864786148,6.358286160044372,8.099151679314673,9.50748780858703,8.975419512949884,7.492744929574955,20,18
407,Ana Fernandes Filardi,Masculino,1988-06-06,ES,Logística,Analista,2640.845586080104,2009-11-01,NA,NA,9.773238381370902,9.715102894231677,7.616520092822611,7.502274720463902,7.7881335355341434,7.959829264080335,14,26
408,Bruna Calmon,Masculino,1990-04-13,RJ,RH,Coordenador,7358.814399223775,2014-09-30,NA,NA,6.6647669449448586,7.075987728312612,7.435545049607754,8.729329589987174,6.179004256613553,7.164829339587795,15,26
409,Yuri Cruz,Feminino,1997-09-14,DF,TI,Analista,3963.1948908790946,2011-08-14,NA,NA,9.586650307290256,8.425771152600646,8.37552442215383,9.541493423748761,9.516186185181141,8.637473792876031,71,34
410,Bruna Calmon,Masculino,1982-09-13,GO,Operações,Analista,3476.5111920423806,2004-09-08,2012-06-02,Reestruturação,6.067592844367027,7.988233373500407,6.115738718770444,6.2391682679299265,8.787923566065729,6.608486764239515,64,25
411,Felipe Carvalho,Feminino,1972-10-25,DF,Operações,Analista,4026.6716121695936,2017-03-26,NA,NA,8.479256273247302,9.42817853949964,8.100367808714509,9.12000955780968,7.563390839844942,8.79312264621089,55,30
412,Bruna Calmon,Feminino,1989-07-28,GO,Logística,Analista,3043.06223988533,2011-07-20,NA,NA,8.437972432002425,7.734060966409743,7.623060158453882,8.837047973647714,9.178505444899201,8.906569378635425,33,27
413,Wesley Oliveira Baptista,Masculino,1992-02-13,SP,Financeiro,Analista,3333.6475333198905,2003-04-13,NA,NA,8.52275283075869,8.60418077930808,7.242781766690314,6.291238762205467,8.902635149657726,8.347209608494214,64,15
414,Diego Costa,Masculino,1981-08-30,RS,RH,Analista,3975.798937957734,2002-01-09,NA,NA,7.75166373886168,7.172672570683062,9.500116634182632,6.990516734076664,8.006887735798955,7.881784856573777,16,33
415,Samantha de Oliveira Pereira,Feminino,1978-12-19,RJ,Logística,Analista,3953.131577465683,2000-04-23,NA,NA,8.65322435181588,7.82756242249161,9.013147437013686,8.055251616751775,9.50513575784862,8.656384587011257,0,10
416,João Monteiro,Masculino,1978-08-01,PE,RH,Analista,2918.7730248086154,2013-01-13,NA,NA,8.957262608222663,6.4592622416093946,6.933743502944708,7.409475545864552,8.86073344387114,7.345322631900425,0,30
417,Bernard Mello,Feminino,1981-05-26,SC,Financeiro,Gerente,13896.87010506168,2002-01-08,NA,NA,9.262033759616315,9.094078934751451,7.259551506489515,7.2101657767780125,6.173117388039827,7.947362975166156,45,11
418,Nathália Fernandes de Araújo,Masculino,1996-12-31,ES,Logística,Analista,3551.3999885879457,2017-06-27,NA,NA,8.438475297763944,9.726038409397006,9.895768154412508,7.733617596095428,8.886485910974443,9.435429365647094,41,30
419,Pedro da Silva,Feminino,1972-11-15,SC,Logística,Gerente,13336.821937467903,2018-12-14,NA,NA,8.600898770615458,6.539778405800462,7.144426180049777,8.462207629345357,8.903086154721677,7.4441337992953835,24,19
420,Samantha de Oliveira Pereira,Masculino,1989-12-22,PE,RH,Analista,2670.374805573374,2007-08-08,NA,NA,7.0148025043308735,9.12073396332562,8.943242125213146,7.343394971685484,6.346283256076276,8.253314513863346,50,20
421,Cynthia Ribeiro,Masculino,1987-05-26,MG,Administrativo,Analista,2501.753503922373,2017-12-28,NA,NA,8.91109018586576,6.30389722622931,7.598537778481841,7.407556499820203,7.210211426950991,7.161410232291816,41,39
422,Bernard Mello,Feminino,1965-12-12,SC,Comercial,Coordenador,5507.4288146570325,2005-02-11,2010-09-29,Reestruturação,7.119886556640267,9.460817539133132,7.624060629867017,5.710940904682502,8.2319394396618,7.844630319361146,34,12
423,Rodrigo Funcke,Feminino,1977-08-31,DF,Comercial,Analista,3745.003776624799,2005-06-24,2011-07-30,Pedido do funcionário,8.952807262539864,7.055880144238472,6.89488831628114,8.40471011120826,7.90496042650193,7.148428282399559,65,30
424,Manuela Abreu Braga Martins,Masculino,1974-08-26,BA,Operações,Estagiário,1268.9776476938277,2011-07-04,2016-09-28,Desempenho,6.38689976464957,8.0573552418500185,9.749047570861876,9.780087617691606,9.006708486936986,8.68159276348246,69,13
425,Nathália Fernandes de Araújo,Masculino,1973-03-23,GO,TI,Gerente,13795.923481229693,2018-01-25,NA,NA,8.360386986285448,8.415851351805031,8.244279033504426,7.2671915555838495,9.950465031899512,9.102985525770064,61,20
426,Aline de Souza,Masculino,1987-07-11,BA,TI,Coordenador,5769.045491004363,2003-09-21,NA,NA,6.8789612194523215,9.445503443479538,9.60825087595731,6.200845035491511,9.02990600001067,8.193570071217287,52,19
427,Gabriela Costa,Masculino,1987-12-21,RS,Financeiro,Estagiário,1649.4205032940954,2014-03-26,2019-06-21,Outros,9.057503324002028,7.358205111697316,7.845050164498389,9.151867696782574,8.39833265542984,7.570810056634329,20,39
428,Cynthia Ribeiro,Feminino,1984-07-12,MG,Logística,Analista,3287.8596470691264,2009-09-20,NA,NA,9.971096362918615,8.661694332957268,7.532174359075725,5.9332410781644285,7.545683052390814,8.7444610570355,35,33
429,Ana Fernandes Filardi,Feminino,1975-04-13,GO,Administrativo,Estagiário,1787.2296016663313,2013-01-08,NA,NA,8.09224681649357,7.283692860044539,7.534612026065588,8.114615427330136,9.165014699101448,7.6270759561415815,39,21
430,Ana Fernandes Filardi,Feminino,1990-09-17,PE,Financeiro,Analista,2537.9816852509975,2008-09-01,NA,NA,8.99711782578379,7.826031865552068,8.924048843793571,5.395104406634346,7.200281212106347,7.178265156198098,43,21
431,Cynthia Ribeiro,Feminino,1984-07-13,RJ,Comercial,Analista,3907.3687037453055,2009-10-09,NA,NA,9.37624126020819,9.285744074732065,8.714405562728643,5.470548041630536,6.644682877697051,7.5905721548211655,62,21
432,Fernanda de Oliveira Netto,Feminino,1982-02-18,GO,Financeiro,Coordenador,7868.024440249428,2014-11-10,NA,NA,6.43196714669466,6.980513866990805,9.49357309192419,8.391805599676445,7.003610142506659,7.162511767927027,12,6
433,Bernard Mello,Masculino,1998-07-29,GO,Logística,Gerente,9611.134868580848,2016-10-20,NA,NA,7.336936260573566,7.2310639545321465,6.136053092777729,7.458653253270313,8.665867280215025,7.464331670218313,13,3
434,Diego Costa,Masculino,1966-02-02,GO,Administrativo,Analista,3258.183281403035,2010-04-06,NA,NA,6.053865593858063,6.428557524457574,6.772833566181362,5.918733072467148,6.349783639423549,6.471339319867388,39,18
435,Gabriel Mesquita,Masculino,1969-04-14,RJ,Logística,Analista,3480.048528406769,2007-11-26,2013-03-21,Reestruturação,8.307289518415928,9.34034049604088,8.398600988090038,6.840927597368136,7.803314484655857,7.957542424974894,11,18
436,Livia Mello,Masculino,1975-07-18,SP,Financeiro,Analista,4356.919554527849,2002-11-20,NA,NA,7.081660543568432,8.477149849757552,8.494632246904075,6.611654922598973,7.684165304526687,8.081015101622722,62,13
437,Pedro da Silva,Masculino,1967-08-14,BA,Logística,Estagiário,1246.6746135614812,2002-06-11,2009-04-07,Reestruturação,8.051796136423945,6.879120605997741,9.26508731301874,9.339411916444078,7.633185779675841,8.456617141869764,37,11
438,Andre Ribeiro da Costa,Masculino,1983-02-04,PR,Logística,Coordenador,7009.889651322737,2001-06-26,NA,NA,8.746920939534903,9.350257957354188,7.905059287324548,7.76833571610041,8.815794947557151,7.877703296811228,0,19
439,Diego Costa,Feminino,1979-08-31,RS,TI,Coordenador,5171.438367338851,2012-05-26,NA,NA,6.565506835468113,7.595155239105225,9.242758754640818,5.623642451828346,8.846239718608558,7.904469465254589,35,38
440,Patricia Rodrigues,Masculino,1998-07-14,MG,RH,Coordenador,5252.479463117197,2016-08-09,NA,NA,8.448577459901571,7.609784000553191,6.726197583600879,6.758312637684867,9.956718149594963,7.250419753567706,44,16
441,Nathália Fernandes de Araújo,Feminino,1984-07-27,SC,RH,Analista,3098.387558478862,2003-06-11,2005-01-29,Pedido do funcionário,9.538808775134385,6.817252725362778,9.94873966742307,5.102138377260417,6.265010682865977,7.492500379692489,25,31
442,Aline de Souza,Feminino,1990-09-21,GO,Financeiro,Analista,4222.807873506099,2006-05-08,2013-12-16,Término de contrato,7.067945363000035,6.729577764868736,9.903903075493872,7.054397825850174,6.889744703657925,7.392376508231922,15,18
443,Isamij Jacques Gamboa,Feminino,1972-12-14,BA,Comercial,Analista,3791.5134709328413,2001-06-06,NA,NA,6.490119095891714,7.339925218373537,7.044559966772795,8.39995802147314,9.671262664720416,7.389733354361759,40,23
444,Patricia Rodrigues,Masculino,1965-09-26,MG,RH,Coordenador,5134.361241478473,2001-10-10,2011-04-07,Pedido do funcionário,6.9895568350329995,9.196695888414979,8.171927401795983,7.763447896577418,6.325994574464858,8.252623540026832,64,42
445,Gabriela Costa,Feminino,1996-01-18,DF,Comercial,Analista,3348.35464367643,2013-02-17,2018-10-14,Pedido do funcionário,9.616302288137376,6.490717235952616,6.654069919139147,9.13446982507594,9.955096359364688,8.38303272945268,30,23
446,Pedro da Silva,Masculino,1992-09-13,DF,Administrativo,Analista,3474.6877709403634,2018-10-09,NA,NA,8.441699764691293,6.57091748714447,7.38874380197376,8.879943517968059,9.948398182168603,8.505224099337717,62,14
447,Aline de Souza,Masculino,1989-09-18,SP,Logística,Gerente,14237.586710136384,2006-09-22,2009-09-05,Pedido do funcionário,6.57062029466033,8.690231068059802,8.51129954494536,8.373466765042394,7.3181355856359005,7.870153013202026,68,3
448,Nicole Vaz,Feminino,1990-06-26,GO,TI,Gerente,10371.725695207715,2006-02-03,NA,NA,8.827317181043327,7.682978695258498,9.034441963769495,9.879323084605858,9.495518608018756,8.541763190363636,15,15
449,Cynthia Ribeiro,Masculino,1997-01-04,RS,TI,Analista,3761.013921815902,2013-09-27,NA,NA,6.652117439545691,9.525837967172265,6.183875905349851,9.559687307337299,8.792205955833197,8.433342323487265,57,30
450,Isamij Jacques Gamboa,Feminino,1966-05-07,PR,Administrativo,Analista,3330.8956283144653,2002-12-23,NA,NA,9.992816540412605,7.886732626706362,9.572830369696021,5.8180569391697645,7.898841534741223,7.835428890481654,38,15
451,Yuri Cruz,Feminino,1985-05-10,MG,Comercial,Coordenador,6417.919922620058,2008-02-29,NA,NA,9.221401067450643,8.446196203120053,9.547972735017538,9.082298963330686,9.92002172023058,9.668353612397134,45,28
452,Diego Costa,Masculino,1973-06-18,RS,TI,Coordenador,7295.834331540391,2000-06-10,2003-04-10,Outros,7.684211540967226,9.270896343514323,9.177402676083148,9.298345586284995,9.052246398292482,10,75,18
453,Mariana Lima,Feminino,1984-08-27,ES,Administrativo,Coordenador,6288.082788232714,2004-04-12,2011-07-18,Desempenho,7.869699106551707,9.826305382885039,6.590094366110861,5.880526321707293,6.755489695817232,7.55600812948638,60,6
454,Nicole Vaz,Masculino,1979-03-11,BA,Financeiro,Analista,3372.3314478993416,2018-11-14,NA,NA,7.5597015377134085,6.1592447850853205,9.488760591484606,8.987292426172644,9.008828978985548,8.578139409030825,30,1
455,Cynthia Ribeiro,Masculino,1968-10-11,PR,Financeiro,Analista,3929.3548446148634,2002-10-13,NA,NA,6.1300195548683405,6.201968754641712,8.678020079620183,9.119751686230302,8.075175151228905,7.85959387153177,10,10
456,Bruno Almeida,Masculino,1999-10-03,BA,Operações,Analista,3033.163077197969,2008-04-06,NA,NA,8.64143227878958,8.871887723915279,6.006069490686059,5.010166499996558,8.301805341616273,7.9917472839492945,47,20
457,Roberto Suzano,Masculino,1999-01-25,RS,Administrativo,Analista,3142.640139441937,2011-01-07,NA,NA,9.73453866969794,6.904640944674611,7.47101999912411,6.390027807792649,9.958072246052325,7.46706870893836,51,15
458,Marta Fahrnholz,Masculino,1971-04-25,BA,RH,Analista,2755.5098929442465,2018-12-06,2019-12-31,Término de contrato,7.032261813059449,6.658109033480287,8.166269985027611,7.382029958534986,9.540550386533141,7.277550824056451,64,12
459,Andre Ribeiro da Costa,Masculino,1987-05-12,BA,TI,Coordenador,6655.171987833455,2008-10-09,2011-03-27,Outros,6.025654651224613,8.800339166074991,6.034674500115216,9.327195876976475,6.70966088026762,7.416464931840031,69,21
460,Julia Andrade,Masculino,1990-12-03,RS,TI,Analista,4433.839688077569,2004-10-01,NA,NA,9.288475251756608,7.468378881923854,7.633477960713208,8.529798821546137,7.888255511410534,8.13181001287464,44,9
461,Andre Ribeiro da Costa,Masculino,1982-11-21,ES,Comercial,Analista,3220.3640579245985,2000-05-10,NA,NA,6.977214108221233,8.947028017602861,8.409261703491211,9.198081217473373,9.32132877688855,7.9951489115466625,43,30
462,Diego Costa,Feminino,1969-11-02,MG,TI,Analista,3535.6453363783658,2009-03-27,2010-10-19,Término de contrato,6.393435274250805,8.021993404254317,6.924898966215551,9.756563723785803,8.688883388414979,7.080256319008255,49,14
463,Manuela Abreu Braga Martins,Feminino,1984-01-28,BA,Administrativo,Analista,3062.149395700544,2009-04-12,NA,NA,6.2568514328449965,8.512659279629588,6.5400502402335405,7.400728254579008,8.728288422338665,7.25189928009,62,18
464,Livia Mello,Feminino,1988-10-24,RJ,Financeiro,Analista,2827.3182725533843,2017-07-23,NA,NA,8.222511959262192,7.987763858400285,9.327723823487759,5.403097888920456,9.638144109398127,8.938436016863909,43,11
465,Julia Andrade,Masculino,1970-09-27,GO,RH,Analista,4202.399486210197,2018-11-18,2019-12-31,Outros,7.140114088542759,9.838268589228392,9.28725687880069,9.286127871600911,7.433016376569867,9.719038576144062,32,25
466,Aline de Souza,Masculino,1968-11-06,SP,Logística,Analista,3345.5352908931673,2012-06-12,NA,NA,6.105522822588682,7.776654007844627,7.317939753644168,7.090547605184838,6.265235849656165,7.328782680935508,19,24
467,Ana Fernandes Filardi,Masculino,1986-09-22,PE,Operações,Analista,4235.099078621715,2010-01-13,NA,NA,8.141329328529537,9.812284373678267,6.028453141450882,6.971945534460247,8.565077257342637,7.093654310271248,40,16
468,Bernard Mello,Feminino,1989-04-04,RS,Operações,Coordenador,5989.0459950547665,2011-07-20,NA,NA,8.858218181878328,6.653144053183496,6.888147090561688,5.09097304311581,6.183830094523728,7.109669959682773,40,0
469,Bernard Mello,Feminino,1978-05-25,RJ,Administrativo,Analista,4003.910595085472,2008-05-02,NA,NA,7.477452227845788,6.28896270878613,7.791544558480382,9.219965622760355,7.479488409124315,7.381390897556904,40,22
470,Julia Andrade,Masculino,1971-02-22,PE,Logística,Analista,2555.003930348903,2016-04-30,2019-10-11,Outros,7.645509646274149,8.556078661233187,8.102308245375752,8.433555357623845,9.621025636792183,8.535696761484466,32,24
471,Patricia Rodrigues,Feminino,1983-09-08,MG,Logística,Gerente,9967.09141228348,2014-05-16,NA,NA,7.125375168398023,7.352765496820211,6.584318150766194,5.052715897327289,9.105950608849525,7.382979990719332,28,25
472,João Monteiro,Masculino,1971-09-03,RJ,Comercial,Coordenador,6187.4666698277,2014-11-04,NA,NA,9.751680040732026,8.497300574555993,8.203605010174215,9.436497188871726,9.355354493483901,9.87885385297152,59,30
473,Pedro da Silva,Feminino,1969-07-06,PR,Financeiro,Analista,4389.262264594436,2003-10-25,NA,NA,7.739783718250692,6.30312549136579,9.480655311606824,5.732696163468063,7.220706212334335,7.362585680918777,37,12
474,Nathália Fernandes de Araújo,Masculino,1990-06-29,GO,Operações,Analista,3398.5034488141537,2009-12-20,NA,NA,6.570753439329565,7.250140863470733,9.805815752595663,7.703787008067593,8.481818448752165,7.610752468325168,71,13
475,Bruna Calmon,Masculino,1971-04-18,SP,Administrativo,Coordenador,7010.430184891447,2017-06-13,NA,NA,8.424395232461393,6.60529363155365,6.933429636992514,7.793269861722365,6.15778371412307,7.565305644645095,24,7
476,Bruno Almeida,Feminino,1991-12-05,SP,Operações,Gerente,13754.882331937551,2018-04-07,NA,NA,6.453752228990197,8.875114837661386,6.839382472448051,8.805920344311744,7.621714474633336,8.129058782284845,3,29
477,Wesley Oliveira Baptista,Masculino,1998-04-01,GO,Financeiro,Estagiário,1387.659170664847,2005-08-10,NA,NA,6.784261544235051,8.392127909697592,9.300774378702044,6.523973479634151,9.167790561914444,8.485707411044322,37,15
478,Isamij Jacques Gamboa,Masculino,1990-03-19,RJ,Operações,Analista,2626.1549768969417,2000-10-17,NA,NA,9.632519013248384,9.72649529390037,9.582277556881309,5.892083348007873,9.046988549642265,9.347968294785037,58,12
479,Manuela Abreu Braga Martins,Masculino,1996-03-19,GO,Logística,Analista,4413.54357637465,2014-06-15,2016-02-01,Reestruturação,6.075999730266631,8.549435106106102,7.279151422902942,5.0190784118603915,9.485006329603493,7.426111001057702,37,20
480,Aline de Souza,Masculino,1971-07-15,MG,Administrativo,Analista,4222.786991856992,2002-03-07,NA,NA,8.191639789380133,8.522840329445899,8.532144889235497,9.318125499412417,6.1944704269990325,7.680212265573411,8,18
481,Samantha de Oliveira Pereira,Feminino,1985-01-19,ES,Operações,Analista,3543.5504778288305,2013-10-25,2019-12-31,Reestruturação,6.709052179940045,6.870250102132559,8.206584013067186,6.008969668764621,8.177622069604695,7.261104737263065,28,14
482,Pedro da Silva,Masculino,1975-07-22,RS,RH,Analista,4175.519950222224,2016-06-11,2019-12-31,Término de contrato,6.157773950137198,9.16770445741713,6.863324335776269,7.412185883149505,7.347000601701438,6.508529366327079,39,40
483,Gabriel Mesquita,Masculino,1972-03-04,RJ,TI,Estagiário,1611.0235516447574,2002-11-08,2011-11-18,Pedido do funcionário,6.113727209158242,8.474086656235158,9.712710913270712,9.733658973127604,6.81293439026922,8.744825948105214,66,13
484,Felipe Carvalho,Feminino,1993-01-30,ES,Financeiro,Estagiário,1561.532238777727,2017-04-30,NA,NA,9.03660077508539,8.69674979057163,8.97590497136116,7.887676351238042,6.730772789567709,8.51837454891424,62,31
485,Pedro da Silva,Masculino,1969-01-08,SP,TI,Analista,3957.9409058205783,2012-08-24,2019-12-31,Outros,8.949584970250726,6.933428657241166,6.990263715386391,5.566869504982606,7.258773721754551,7.491132033430323,56,26
486,Yuri Cruz,Masculino,1988-12-10,MG,Comercial,Coordenador,6090.019142022356,2007-12-07,2012-01-19,Término de contrato,6.814500006847084,9.182487115263939,7.750442227348685,7.6320062996819615,9.947523922659457,8.34593604262158,49,38
